time;surface;reduction;melodyPC;melodyMIDI
233.5;[5 0 3 7];;;
234;[5 0 3 7 14];;;
234.5;[5 0 3 7 11];;;
235;[5 0 3 7];;;
235.5;[1 0 4 7 11];;;
236;[0 0 4 7];[0 0 4 7];;
236.5;[0 0 4 7 13];;;
237;[0 0 4 7];;;
237.5;[0 0 4 7 10];;;
238;[0 0 4 7];;;
238.5;[0 0 4 7 13];;;
239;[0 0 4 7];;;
239.5;[0 0 4 7 17];;;
240;[5 0 4 7 14];[5 0 4 7 14];;
241;[5 0 4 7];;;
241.5;[5 0 4 7 11];;;
242;[1 0 4 8 11];[5 0 4 7];;
242.5;[5 0 4 7];;;
243;[5 0 4 7 17];;;
243.5;[5 0 4 7];;;
tonality;0;[0 2 4 5 7 9 11];-------;-------
grouping;244;-------;-------;-------
244;[0 0 4 7];[0 0 4 7];;
244.5;[0 0 4 7 15];;;
245;[0 0 4 7];;;
245.5;[0 0 4 7];;;
246;[0 0 4 7];;;
246.5;[0 0 4 7];;;
247;[0 0 4 7];;;
247.5;[0 0 4 7];;;
248;[7 0 4 7 10];[7 0 4 7];;
248.5;[4 0 3 7 10];;;
249;[7 0 4 7];;;
249.5;[7 0 4 7 17];;;
250;[7 0 4 7];[7 0 4 7];;
250.5;[7 0 4 7];;;
251;[7 0 4 7 14];;;
251.5;[7 0 4 7];;;
252;[0 0 4 7];[0 0 4 7];;
252.5;[0 0 4 7 11];;;
253;[0 0 4 7];;;
253.5;[0 0 4 7 17];;;
254;[0 0 4 7];[0 0 4 7];;
254.5;[0 0 4 7 15];;;
255;[0 0 4 7];;;
255.5;[0 0 4 7];;;
256;[7 0 4 7 10];[7 0 4 7 10];;
256.5;[4 0 3 7 10];;;
257;[3 0 4 8 11];;;
257.5;[4 0 3 7 10];;;
258;[7 0 4 7 10];;;
258.5;[7 0 4 7 11];;;
259;[7 0 4 7];;;
259.5;[4 0 3 7 10];;;
grouping;260;-------;-------;-------
260;[0 0 4 7];[0 0 4 7];;
260.5;[9 0 3 7 10];;;
261;[0 0 4 7];;;
261.5;[0 0 4 7 17];;;
262;[0 0 4 7];;;
262.5;[0 0 4 7 15];;;
263;[0 0 4 7];;;
263.5;[0 0 4 7];;;
264;[7 0 4 7 10];[7 0 4 7];;
264.5;[4 0 3 7 10];;;
265;[7 0 4 7];;;
265.5;[7 0 4 7 17];;;
266;[7 0 4 7];[7 0 4 7];;
266.5;[7 0 4 7];;;
267;[7 0 4 7 14];;;
267.5;[7 0 4 7];;;
268;[0 0 4 7];[0 0 4 7];;
268.5;[0 0 4 7 11];;;
269;[0 0 4 7];;;
269.5;[0 0 4 7 17];;;
270;[0 0 4 7];[0 0 4 7];;
270.5;[0 0 4 7 15];;;
271;[0 0 4 7];;;
271.5;[0 0 4 7];;;
272;[7 0 4 7 10];[7 0 4 7 10];;
272.5;[4 0 3 7 10];;;
273;[3 0 4 8 11];;;
273.5;[4 0 3 7 10];;;
274;[7 0 4 7 10];;;
274.5;[7 0 4 7 11];;;
275;[7 0 4 7];;;
275.5;[4 0 3 7 10];;;
276;[0 0 4 7];[0 0 4 7];;
276.5;[0 0 4 7];;;
277;[0 0 4 7 10];;;
277.5;[9 0 3 7 10];;;
278;[0 0 4 7];[0 0 4 7];;
278.5;[0 0 4 7 18];;;
279;[0 0 4 7];;;
grouping;280;-------;-------;-------
280;[0 0 4 7 11];[0 0 4 7];;
280.5;[0 0 4 7];;;
281;[0 0 4 7];;;
281.5;[0 0 4 7];;;
282;[0 0 4 7];;;
282.5;[0 0 4 7];;;
283;[0 0 4 7 11];;;
283.5;[0 0 4 7];;;
284;[7 0 4 7];[7 0 4 7];;
284.5;[7 0 4 7 17];;;
285;[7 0 4 7];;;
285.5;[7 0 4 7 14];;;
286;[7 0 4 7];;;
286.5;[7 0 4 7 17];;;
287;[7 0 4 7];;;
288;[9 0 3 7 10];[9 0 3 7];;
288.5;[9 0 3 7];;;
289;[9 0 3 7];;;
289.5;[9 0 3 7];;;
290;[9 0 3 7];;;
290.5;[9 0 3 7];;;
291;[9 0 3 7];;;
291.5;[9 0 3 7 10];;;
292;[9 0 3 7];[9 0 3 7];;
292.5;[9 0 3 7];;;
293;[9 0 3 7 13];;;
293.5;[9 0 3 7];;;
294;[9 0 3 7 10];[9 0 3 7 10];;
294.5;[9 0 3 7 9];;;
295;[9 0 3 7 10];;;
grouping;296;-------;-------;-------
296;[0 0 4 7 11];[0 0 4 7];;
296.5;[0 0 4 7];;;
297;[0 0 4 7];;;
297.5;[0 0 4 7];;;
298;[0 0 4 7];;;
298.5;[0 0 4 7];;;
299;[0 0 4 7 11];;;
299.5;[0 0 4 7];;;
300;[7 0 4 7];[7 0 4 7];;
300.5;[7 0 4 7 17];;;
301;[7 0 4 7];;;
301.5;[7 0 4 7 14];;;
302;[7 0 4 7];;;
302.5;[7 0 4 7 17];;;
303;[7 0 4 7];;;
304;[9 0 3 7 10];[9 0 3 7];;
304.5;[9 0 3 7];;;
305;[9 0 3 7];;;
305.5;[9 0 3 7];;;
306;[9 0 3 7];;;
306.5;[9 0 3 7];;;
307;[9 0 3 7];;;
307.5;[9 0 3 7 10];;;
308;[9 0 3 7];[9 0 3 7];;
308.5;[9 0 3 7];;;
309;[9 0 3 7 13];;;
309.5;[9 0 3 7];;;
310;[9 0 3 7 10];[9 0 3 7 10];;
310.5;[9 0 3 7 9];;;
311;[9 0 3 7 10];;;
grouping;312;-------;-------;-------
312;[0 0 4 7];[0 0 4 7];;
312.5;[0 0 4 7 18];;;
313;[0 0 4 7];;;
313.5;[9 0 3 7 10];;;
314;[0 0 4 7 10];;;
314.5;[0 0 4 7];;;
315;[9 0 3 7 10];;;
315.5;[0 0 4 7 17];;;
316;[0 0 4 7];[0 0 4 7];;
316.5;[0 0 4 7 15];;;
317;[0 0 4 7];;;
317.5;[0 0 4 7 17];;;
318;[9 0 3 7 10];;;
318.5;[0 0 4 7];;;
319;[0 0 4 7 17];;;
319.5;[0 0 4 7];;;
320;[7 0 4 7];[7 0 4 7];;
320.5;[7 0 4 7 18];;;
321;[7 0 4 7];;;
321.5;[4 0 3 7 10];;;
322;[7 0 4 7 10];;;
322.5;[7 0 4 7 11];;;
323;[7 0 4 7];;;
323.5;[4 0 3 7 10];;;
324;[0 0 4 7];[0 0 4 7];;
324.5;[0 0 4 7];;;
325;[0 0 4 7 10];;;
325.5;[9 0 3 7 10];;;
326;[0 0 4 7];[0 0 4 7];;
326.5;[0 0 4 7 18];;;
327;[0 0 4 7];;;
grouping;328;-------;-------;-------
328;[0 0 4 7];[0 0 4 7];;
328.5;[0 0 4 7 18];;;
