time;surface;reduction;melodyPC;melodyMIDI
137.25;[8 0 4 7 11];;;
137.5;[0 0 3 7];;;
137.75;[0 0 3 7 18];;;
138;[0 0 3 7];[0 0 3 7];;
138.25;[8 0 4 7 11];;;
138.375;[0 0 3 7];;;
138.5;[0 0 3 7 18];;;
138.75;[0 0 3 7];;;
grouping;139;-------;-------;-------
139;[5 0 3 7];[5 0 3 7];;
139.5;[5 0 3 7];;;
140;[5 0 3 7];;;
140.25;[5 0 3 7 14];;;
140.5;[5 0 3 7 13];;;
140.75;[5 0 3 7 10];;;
141;[0 0 3 7 18];[0 0 3 7];;
141.5;[0 0 3 7];;;
142;[0 0 3 7];;;
142.25;[0 0 3 7];;;
142.5;[0 0 3 7 14];;;
142.75;[0 0 3 7];;;
143;[7 0 4 7];[7 0 4 7];;
143.25;[7 0 4 7 8];;;
143.5;[7 0 4 7 17];;;
143.75;[7 0 4 7];;;
144;[7 0 4 7 8];;;
144.25;[7 0 4 7];;;
144.5;[7 0 4 7 17];;;
144.75;[7 0 4 7];;;
145;[0 0 3 7];[0 0 3 7];;
145.5;[0 0 3 7];;;
146;[0 0 3 7];;;
